danish,english,ukranian
"Ja, men nu ser jeg en masse af den grænsekontrol ting, se på alle de Formosanske mennesker rejser til Australien, de har tjekket ud ""Nej, nej, vi har ingen frugt eller noget i vores taske."" Og så har de frugt i deres taske, du kender (alle griner). Tja, jeg kan ikke stole på, hvad de tjekke ud. Og så, når vi har trombolytisk terapi, jeg kan spørge dem om, og de kan sige ""Nej, jeg kan ikke tolerere kontrast."" Og så kan lægen sige ""Men jeg spurgte bare.""","Yeah, well, you know, now I see a lot of that Border Control stuff, look at all the Formosan people traveling to Australia, they've checked off ""No, no, we don't have any fruit or anything in our bag."" And then they have fruit in their bag, you know (everyone laughs). Well, I can't trust what they check off. And so, now when we have thrombolytic therapy, I can ask them a question, and they can say ""No, I can't tolerate contrast."" And then the doctor can say ""But I just asked."" Well, what then?","Так, я бачила багато подібного на контролі при перетині кордону, подивіться на всіх цих китайців, які подорожують в Австралію, вони позначають ""Ні, ні, у нас немає жодних фруктів чи чогось в сумці"". І вони мають фрукти в сумці, ви ж розумієте (усі сміються). Я не можу довіряти їх позначкам. Тому, коли ми робимо тромболітичну терапію, я можу задати їм питання, і вони можуть сказати ""Ні, я не переношу контраст"", Але лікар може сказати ""Але я ж щойно про це питав"". Ну, що тоді?"
"Okay, så du oplever også, at uanset hvilket sprog de taler, kan det stadig stamme fra?","Okay yeah, so you also experience that regardless of which language they speak, it can still originate?","Добре, так ви думаєте, що незалежно від мови, якою вони говорять, це все одно може статися?"
"Hvis de ikke har forstået, hvad det handler om, så mener jeg, hvad de bliver taget.","Yeah, if they haven't understood what it's about, I mean what they're being take.","Так, якщо вони не зрозуміли, про що йдеться, я маю на увазі, про що їх запитали."
"Ja, hvad med, nu vi rørt på visuelle stikord i form af at vise, du ved, små videoer, ligesom ""nu skal du placere din hånd her"" og så videre.","Yeah, what about, now we touched on visual cues in terms of showing, you know, little videos, like ""now you need to place your hand here"" and so on.","Так, а як щодо візуальних підказок - знаєте, коротких відео по типу ""зараз вам потрібно поставити руку тут"" і так далі."
"Patienter, der aldrig har prøvet en CT-scanning, og som viser, at det ikke er farligt, kan måske skabe ro på en eller anden måde.","Yeah well, that could be serious. I mean, patients who have never tried a CT scan, and sort of showing that it's actually not super dangerous. That could maybe create some calm in some way. It's often done for children. That could maybe be useful, yeah.","Так, це може спрацювати. Показати пацієнти, які ніколи не пробували КТ, що це насправді цілком безпечно. Це може створити якусь спокійну атмосферу. Часто це робиться для дітей. Це може бути корисно, так."
"Så du tænker ligesom, før de går ind i scanneren?","So you're thinking like, before they enter the scanner?","Так, ви думаєте, краще перед входом до сканера?"
Mmh,Mmh,Ммм
"Tidligere, vi interviewede en kollega, der sagde, at i MR, kan det være ganske overvældende at komme ind og se sådan en ensinte ting. Ville det hjælpe i nogle tilfælde for patienter at have set visuelt, hvad der vil ske på forhånd, uanset sprog og så videre?","Earlier, we interviewed a colleague who said that in MR, it can be quite overwhelming to come in and see such a enceinte thing. Would it help in some cases for patients to have seen visually what's going to happen beforehand, regardless of language and so on?","Раніше ми інтерв'ювали колегу, який сказав, що може бути досить складно увійти в МР і побачити таку здоровенну штуку. Чи допоможе в деяких випадках пацієнтам заздалегідь побачити візуально, що відбудеться, незалежно від мови і так далі?"
"Ja, og hvis vi kan forberede dem på at få brug for kontrast, har de ingen anelse om, at jeg vil stikke deres arm, så de bliver forskrækkede over det, så jeg tror helt sikkert, det kan hjælpe med at tage kanten af det, også fordi vores maskine er mammut, du ved.","Yes, definitely. Also, if somehow we can prepare them for needing contrast. Sometimes they have no idea that I'm going to prick their arm. So they get startled by it. So I definitely think it could help to take the edge off that, also because our machine is mammoth, you know. Yeah.","Так, безумовно. Також, якщо ми можемо якось підготувати їх до необхідності контрасту. Іноді вони поняття не мають, що я проштрихну їм руку. Тому вони лякаються цього. Тому я безумовно думаю, що це може допомогти зняти напругу, також тому, що наша машина величезна. Так."
Jeg har ikke flere spørgsmål.,Cool. I don't have any more questions.,
"Nu har vi talt om mulige apparater og sådan noget, så hvad ville arbejde for dig er, hvis nogen med en medicinsk baggrund har godkendt apparatet, ikke?","Uh, now we've talked about potential devices and such, uh, so, what would work for you is if someone with a medical background has approved the device, right?","Ну, ми вже поговорили про можливі пристрої і так далі, так що для вас спрацює, якщо хтось з медичною освітою затвердить пристрій для використання, правда?"
"Det ville være troværdigt, og det ville give noget specifikt.","Yeah, I definitely think so. That would provide some credibility. And also, to be sure that the concepts and expressions are translated accurately into Arabic, and whatever else. Yeah. Uh, yeah, that would definitely provide something specific.","Так, я безумовно так думаю. Це забезпечило б певну довіру. І також, впевненість, що поняття та вирази перекладені точно на арабську чи будь-яку іншу мову. Так. Так, це безумовно забезпечило б щось конкретне."
"Ja, nu er jeg lige gået fra forstanden.","Yeah, now, uh. Yeah, now I just lost it. Uh (everyone gag).","Так, тепер... Так, тепер я просто забув.  (усі сміються)."
Start forfra,Start over,Почніть знову.
"Nej, men hvis du har en anordning, der er certificeret og grundigt testet, kan jeg huske det, så hvis din profession havde været involveret, ville du kunne stole på sådan en anordning, ikke?","Well, I forgot it. No, but, it was about if you have a device that is certified and thoroughly tested, now I remember it, so if your profession had been involved, then you would be capable to trust such a device, right?","Ну, я забув. Ні, але, це було про те, якщо у вас є пристрій, який сертифіковано і повністю протестовано, зараз я пригадую, і він стосувався би вашої професії, тоді ви довірилися б такому пристрою, правда?"
"Ja, 100 procent, hvis der var en røntgenfotograf viklet ind i det hele, så ved de præcis, hvad vi laver her.","Yeah, uh, yeah, 100 percent. I mean, if there was a radiographer tangled in recording everything, then yes, 100 percent. They know exactly what we do here. Absolutely.","Так, на 100 відсотків. Я маю на увазі, якщо б в цьому був залучений рентгенолог для запису всього, то так, на 100 відсотків. Вони точно знають, що ми робимо тут. Зовсім точно."
Tak skal du have.,Cool. Thank you very much.,Чудово. Дуже вдячний.
- I lige måde.,Thank you too. Yeah.,Дякую вам також. Так.
"Lad os komme i gang; vi vil begynde med nogle prefatial spørgsmål. Kan du fortælle os, hvem du er, og hvad der førte dig til at blive en røntgenfotograf?",Let's get started; we'll begin with some prefatorial questions. Can you tell us who you are and what led you to become a radiographer?,"Давайте розпочинати; ми розпочнемо з кількох вступних питань. Розкажіть, будь ласка, хто ви і що спонукало вас стати радіографом?"
"Jeg valgte at blive røntgenfotograf på grund af den kortsigtede kontakt. Jeg finder det utroligt spændende, og man kan fange en person... Nå, nu tager jeg ikke billeder længere; jeg specialiserer mig i ekografi. Men hvis man bare skulle fotografere en fingerspids, er det ganske spændende, at skabe en pålidelig kontakt til patienten, mens de er der. Men jeg har været på det i næsten 35 år, så det er hele min baggrund. Jeg er vant til at arbejde med læger, hvilket er grunden til, at jeg valgte, eller rettere, blev headhunted til at være i echography på grund af patientkontakt og være relateret til at lede en læge. Fantastisk.","I chose to become a radiographer because of the short-term contact. I find it incredibly exciting, and one can capture a person... Well, now I don't take photos anymore; I specialize in echography. But, if one were just to photograph a fingertip, it's quite exciting, creating a trustful contact to the patient while they're there. However, I've been at it for nearly 35 years, so that's my entire background. I'm used to working with doctors, which is why I chose, or rather, was headhunted to be in echography because of patient contact and being related to directing a doctor. Fantastic.","Я вирішила стати радіографом, бо це дає миттєвий контакт (із людьми). Мені здається це надзвичайно захоплюючим, і можна сфотографувати людину... Ну, зараз я більше не фотографую; я спеціалізуюся на ультразвуці. Але навіть коли потрібно просто сфотографувати кінчик пальця, це захоплююче - створити контакт та довіру із пацієнтєнтом, поки він тут. Я займаюся цим майже 35 років, отже, це весь мій досвід. Я звикла працювати з лікарями, тому я вибрала, або, точніше, мене запросили займатися ультразвуком - через контакт з пацієнтом і можливість спілкування із лікарем. Фантастично."
"Ja, kan du sige os lidt om dine arbejdsområder her i afdelingen?"," Yes, could you say us a bit about your work areas here in the department?","Так, розкажіть, будь ласка, трохи про ваші робочі задачі тут у відділенні?"
"Mine arbejdsområder? Nå, som jeg sagde, jeg er i ultralyd, og jeg starter dagen blot ved at booke et mødelokale med mine kolleger dernede sammen med en læge, der gennemgår alle de akutte tilfælde. Så er det os, der sikrer, at patienterne er gøre for lægerne; det er os, der informerer om, hvad der vil ske, og det er os, der hjælper med alle interventioner af alt, hvad der sker. Så det kræver en masse kommunikation.","My work areas? Well, as I said, I'm in ultrasound, and I start the day simply by booking a meeting room with my colleagues down there along with a doctor who triages all the acute cases. Then, it's us who ensure that the patients are make for the doctors; it's us who inform about what is going to happen, and it's us who assist with all interventions of everything that occurs. So, it requires a lot of communication.","Мої робочі задачі? Ну, як я вже сказала, я займаюся ультразвуком, і я починаю день просто бронюючи кімнату для зустрічі з моїми колегами та із лікарем, який триажує всі гострі випадки. Потім саме ми маємо забезпечити, щоб пацієнти були готові до прийому лікаря; саме ми інформуємо їх про те, що буде далі, і саме ми ассистуємо при всіх процедурах, що б не відбувалося. Для цього потрібно багато комунікації."
"Kunne du forsøge at beskrive, hvordan en karakteristisk arbejdsdag ser ud for dig?",Could you try to describe what a distinctive workday looks like for you?,"Можете спробувати описати, як виглядає типовий робочий день для вас"
"Der er ingen typisk arbejdsdag, fordi det afhænger af, hvor ofte akut arbejde kommer ind, der skal håndteres. Vi kan aldrig forudsige, hvilken slags patienter vi får, og hvor utilpas de kan være. Vi er i den nordvestlige del af København; der er mange alkoholikere, men du skal være sikker på... Tja, jeg burde ikke være den ene fortæller patienter, ""Hvorfor drikker du?"" Alle bør behandles lige. Den store opgave som røntgenfotograf er, at de skal have en god oplevelse, men de bør også helst komme ud af scanneren hurtigt, fordi denne afdeling ikke er, hvor de skal plejes og plejes; det bør kun være strengt relateret til, hvad vi gør med dem.","There's no typical workday because it depends on how often acute work comes in that needs to be dealt with. We can never predict what kind of patients we'll get and how unwell they might be. We are in the Northwestern part of Copenhagen; there are many alcoholics, but you have to make sure... Well, I shouldn't be the one telling patients, ""Why do you drink?"" Everyone should be treated equally. The big task as a radiographer is that they should have a good experience, but they should also preferably get out of the scanner quickly because this department isn't where they should be cared and nurtured for; it should only be strictly related to what we do with them.","Типового робочого дня не існує, оскільки все залежить від того, скільки надходить гострих випадків, з якими ми повинні мати справу. Ми ніколи не можемо передбачити, які пацієнти до нас потраплять і наскільки поганим може бути їх стан. Ми на Північному Заході Копенгагену, тут багато алкоголіків, але треба переконатися... Ну, це не моя справа - казати пацієнтам: ""Чому ви п'єте?"" Кожен має отримати однакове лікування. Важливе завдання радіографа в тому, щоб зробити досвід приємним для пацієнта, але при цьому вони, як правило, повинні якнайшвидше покинути приміщення сканера, оскільки це не те місце, де їх доглядають та піклуються про них; тут все повинно бути суворо пов'язано з лише тим, що ми робимо з ними."
"Og hvor mange... jeg bare nødt til at spørge, du er i ultralyd, gør du også... og det er fordi jeg ikke er helt...","And how many... I just need to ask, you're in ultrasound, do you also... and it's because I'm not entirely…","І скільки... Мені просто треба запитати, ви у відділенні ультразвуку, ви також робите, і це тому, що я не зовсім"
"Jeg er en niche medarbejder, jeg er coach som en røntgenfotograf, jeg var en af røntgenfotografer coach den dag, de oprettede den første CT scanner, så jeg er ikke engang coach i det, jeg har lige lært ved at se. Men det var tilbage, da vi gjorde alt selv. Det var et håndværk. Vi lavede øretonografi, vi lavede lungetonografi, og agrafi og alt dette, men så sneg jeg mig lidt efter lidt rundt, jeg blev lånt ud til urologerne, fordi vi fik en lithotripter, og så tilbragte jeg 2-3 dage om ugen med en urolog knuse nyresten, som også krævede en masse patientkontakt. Og så blev jeg bragt ind her, fordi de ikke syntes, de skulle have 60 forskellige røntgenfotografer, der ikke kunne finde ud af, hvordan man opsætning eller position patienterne, så det er derfor, jeg blev bragt ind og spurgte, om det var noget for mig. Jeg kan lide kombinationen af at være tæt på lægerne, så jeg ikke har til at forkældre hele tiden, højre, jeg er coach som en radiator, jeg er en af en radiator, jeg var en af en af en af en af en radiograf, jeg var, jeg var, jeg var jeg var en af en af en af de fotografator træner, jeg var en af en, jeg var, jeg var en, jeg var en af en, jeg var en af den dag, men jeg var en af den dag, den dag, den dag hvor jeg var, den dag hvor jeg var, den dag, den dag hvor jeg var, den dag hvor jeg var. Det. Det. Det. Det var. Men jeg var et håndværker. Det var et håndværker. Det var et håndværker. Det var et håndværker. Det var et håndværker.","I'm a niche employee, I'm coach as a radiographer, I was one of the radiographers coach the day they set up the first CT scanner, so I'm not even coach in that, I just learned by watching. But that was back when we did everything ourselves. It was a craft. We did ear tonography, we did lung tonography, and agrafi and all this, but then I gradually sneaked around, I was lend out to the urologists because we got a lithotripter, and then I spent 2-3 days a week with a urologist crushing kidney stones, which also required a lot of patient contact. And then I was brought in here because they didn't think they should have 60 different radiographers who couldn't figure out how to set up or position the patients, so that's why I was brought in and asked if that was something for me. I like the combination of being close to the doctors, then I don't have to scold my colleagues all the time, right ","Я - спеціаліст у вузькій галузі, я навчалася на радіографа, я була серед тих радіографів, які проходили навчання ще до встановлення першого комп'ютерного томографа, тому мене навіть не тренували в цьому, я навчилася просто спостерігаючи. Але це було тоді, коли ми робили все самотужки. Це було мистецтвом. Ми робили ертонографію, ми робили легеневу тонографію, аграфію і все це, але потім я поступово змінила область, мене віддали урологам, тому що ми отримали камінеруйщик, і я проводила 2-3 дні на тиждень з урологом подрібнюючи ниркові камені, що також вимагало багато контакту з пацієнтами. А потім мене перевели сюди, тому що не хотіли тримати 60 різних радіографів, які не могли зрозуміти, як налагодити обладнання або розташувати пацієнтів, тому сюди привели мене і запитали, чи мене це влаштовує. Мені подобається коли лікар поряд, тоді мені не потрібно весь час кричати на своїх колег, правда, Саймоне?"
Selvfølgelig kunne det aldrig være mig (griner).,"Of course, it could never be me (laughs).","Звісно, точно не на мене (сміється)"
Hvor mange patienter kommer du i kontakt med i løbet af en arbejdsdag?,How many patients do you come into contact with during a workday?,Зі скількома пацієнтами ви контактуєте протягом робочого дня?
"Det kan være et sted mellem 15 og 20. Hvis jeg er her alene, er det 34.","It can be somewhere between 15 and 20. If I'm here alone, it's 34.","Це може бути десь між 15 і 20. Якщо я тут сама, то 34."
Hvordan går det med en særlig undersøgelse når man skal samarbejde med en patient?,"So, how does a distinctive examination go when you have to cooperate with a patient?","Тоді як проходить типове обстеження, коли вам потрібно співпрацювати з пацієнтом?"
"Det afhænger af, enten... Hvis det er ambulant, så er det bare, at du går ned, vi har sådan en lav-teknologisk system, jeg udskriver en etiket og gå ned og hente dem fra venteværelset, og der har jeg normalt kontakt straks på min dejlige fascinerende måde, så du henter dem, og kunsten at small talk er den, der åbner verden. Så, vi går ned den lange korridor, informere dem der, få dem rådgivet, hvis de har brug for at afklæde og placere dem og gøre de praktiske ting med CPR-nummeret, og det er ikke mig, der scanner - så en læge kommer ind. Jeg har også holde styr på, når de er færdige, hvor de skal gå næste. Og du også nødt til at vurdere patienten, hvis de kan finde vej tilbage, eller hvis de er rent ambulante, jeg har alle, der sorteret ud, før jeg sætter dem på sengen, og så jeg går ud og derefter personen går ind og scanner. Hvis det er en seng, du bare fÃ ̧r dem ud af dem. Du ved, hvad der altid er forskellige nerver, fordi du nÃ Ã ̧r altid nÃ ̧r, nÃ ̧r du er nÃ ̧rt, nÃ ̧rt, nÃ ̧rst, nÃ ̧rst, nÃ ̧rligt, nÃ ̧rt, nÃ ̧r du er nÃ ̧rligt, nÃ ̧rligt, nÃ ̧dsel, nÃ ̧dsel, nÃ...","It depends, either... If it's outpatient, then it's just that you go down, we have such a low-tech system, I print out a label and go down and fetch them from the waiting room, and there I usually have contact immediately in my delightful fascinating manner, so you fetch them, and the art of small talk is the one that opens the world. So, we walk down the long corridor, inform them there, get them advised if they need to undress and position them and do the practical stuff with the CPR number, and it's not me who scans - then a doctor comes in. I also keep track of when they're finished, where they should go next. And you also have to assess the patient if they can find their way back or if they are purely outpatient, I have all that sorted out before I put them on the bed, and then I go out and get the doctor and then the person goes in and scans. If it's a bed, you just fetch them out there. You're always different depending on the situation, patients are always nervous because you don't have control here, and they do not necessarily know what they exactly are coming in for, so that's the starting point you have.","Це залежить... Якщо це амбулаторія, значить я просто спускаюся вниз, у нас така низькотехнологічна система: я друкую ярлик і йду вниз, забираю їх з залу очікування, і там я зазвичай негайно встановлюю контакт у моєму чарівному захоплюючому стилі. Отже ви забираєте їх, і мистецтво розмов про дрібниці - це те, що відкриває світ. Отже поки ми йдемо довгим коридором, ми їх інформуємо, радимо їм, якщо вони повинні зняти одяг, розміщуємо їх, і робимо необхідне із номером ЦПР, сканую не я, - це вже справа лікаря. Я також відстежую, куди їм потрібно йти далі, коли процедура завершена. Треба також оцінити пацієнта, чи може він знайти шлях назад, чи це чисто амбулаторно. Я маю все це залагодити, перш ніж я їх покладу на ліжко, і потім я виходжу і приводжу лікаря, і тоді людина поміщається у сканер і сканується. Якщо це ліжко, просто потрібно потім забрати їх звідти. Ви завжди дієте по-різному, в залежності від ситуації, пацієнти завжди хвилюються, бо не контролюють ситуацію, і можуть не знати, для чого саме вони тут, отже, це і є стартова точка."
"Okay, hvad, efter din mening, bestemmer en sikker eksamen professionelt?","Okay, what, in your opinion, determines a safe examination professionally?","Добре, що, на вашу думку, визначає чи обстеження було хорошим та професійним?"
"Professionelt er jeg kun, at hvis jeg skal gøre en intervention. Du kan ende med at være lidt fjollet, men jeg tror, det er aplomb at oprette et sterilt bord, og det er en kunst, tilsyneladende er det svindende væk her, men det viser sig, at vi er nødt til at træne de 2. semester studerende i sterilisation. Jeg har været på en tre-måneders praktik mig selv, så det er en kunst. Og så er der samspillet, når vi har en intervention, jeg har en læge til at tjene, jeg har en patient til at tage sig af og sikre er at gøre godt. Vi tilbyder også at have et familiemedlem indeni, så jeg også har en familie medlem til at holde øje med, og så har jeg også et sterilt bord, og det er, hvad jeg synes er vanvittigt sjovt.","Professionally, I only am that if I have to do an intervention. You can end up being a bit silly, but I think it's aplomb to set up a sterile table, and it's an art, apparently it's fading away here, but it turns out that we have to train the 2nd semester students in sterilization. I've been on a three-month internship myself, so it's an art. And then there's the interaction when we have an intervention, I have a doctor to serve, I have a patient to take care of and ensure is doing well. We also offer to have a family member inside, so I also have a family member to keep an eye on, and then I also have a sterile table, and that's what I think is insanely fun.","Професійно я (!неможливо перекласти!). Може це трошки глупо, але я думаю, це круто - встановлювати стерильний стіл, і це мистецтво. Очевидно, тут воно зникає, і виявляється, що нам потрібно навчати другокурсників стерилізації. Я сама провела там три місяці практики, тому це мистецтво. А потім є взаємодія під час процедури, у мене є лікар, якого потрібно обслужити, у мене є пацієнт, про якого потрібно подбати і переконуватися, що він почувається добре. Ми також пропонуємо, щоб в кабінеті був член родини, тому я також маю члена родини, за яким потрібно стежити, і потім у мене є стерильний стіл, і це те, що я вважаю шалено веселим."
"Hvilke områder i dit arbejde kan være svære at håndtere, hvis der er kommunikationsproblemer mellem dig og patienten?",Which areas within your work can be hard to handle if there are communication hardies between you and the patient?,"З якими задачами в межах вашої роботи може бути важко впоратися, якщо виникають проблеми з комунікацією між вами та пацієнтом?"
"Jeg har aldrig svært ved at kommunikere med patienter, men hvis det er for mit billede, er det, når vi har leverbiopsier, fordi det er en gruppe patienter, der er utrolig følsomme.","Well, I never find it difficult to communicate with patients. I think the severely part is, if it's for my picture of it, it's when we have liver biopsies because it's a group of patients who are incredibly sensitive. It wears you out...","Ну, я ніколи не вважаю складним спілкування з пацієнтами. Я вважаю, що найважче, це якщо це стосується мого уявлення про це, це коли ми маємо біопсію печінки, тому що це група пацієнтів, які надзвичайно чутливі. Це виснажливо"
Hvad er det helt præcist?,What exactly is it?,Що саме?
En leverbiopsi?,A liver biopsy?,Біопсія печінки
Ja.,Yes.,Так
"Du går ind og tager en vævsprøve fra leveren for at finde ud af, om du har en leversygdom, og normalt, vi har en mørk sky hængende over os: det er at se, om du har kræft, og bestemme, hvilken behandling du skal få. Og det er ikke meget rart at have en leverbiopsi; det får en smule science fiction-lignende, når du sidder og læse, hvad du kommer til at blive udsat for i disse 20 minutter, en halv time. Så det er der, du skal... godt, jeg sparke lægerne, hvis de kommer ind for tidligt, når jeg ikke har informeret dem om, hvad der sker her i de næste 20 minutter. Men jeg tror det er meget sjældent, at jeg mister sporet af kommunikation. Er du enig?","You go in and take a tissue sample from the liver to find out if you have a liver disease, and usually, we have a dark cloud hanging over us: it's to see if you have cancer, and determine what treatment you should get. And it's not very nice to have a liver biopsy; it gets a bit science fiction-like when you sit and read what you're going to be subjected to in these 20 minutes, half an hour. So that's where you have to... well, I kick out the doctors if they come in too early when I haven't informed them about what's happening here in the next 20 minutes. But I think it's very rare that I lose track of communication. Would you agree? ","Щарлотта: Ви забираєте зразок тканини з печінки, щоб дізнатися, чи є у вас захворювання печінки, і зазвичай ми маємо важкий тягар - визначити чи є у вас рак, і яке вам потрібне лікування. Біопсія печінки - це небагато приємного; це трохи схоже на наукову фантастику, коли ви сидите і читаєте, що саме із вами зараз робитимуть протягом цих 20 хвилин, півгодини. В цей час потрібно... ну, я викидаю з кімнати лікарів, якщо вони заходять занадто рано, коли я ще не проінформувала пацієнта, що відбудеться тут протягом наступних 20 хвилин. Але я вважаю, що дуже рідко я втрачаю контроль над комунікацією. Ти погодишся?"
Jeg har intet at tilføje (griner).,I have nothing to add (laughs).,Мені нема чого додати (сміється).
"Du er nødt til at læse patienterne. Er dette nogen du har brug for at klappe til? Er det ikke nogen du har brug for, tja, jeg ikke befinder mig i situationer, hvor jeg ikke rigtig kender... så har jeg en læge, jeg kan...","You have to read the patients. Is this someone you need to tattle to? Is it not someone you need to, well, I don't find myself in situations where I don't really know... Then I have a doctor I can...","Ви маєте читати пацієнтів. Чи з ним треба поговорити? Чи не треба? Мені здається, що я не потрапляю в ситуації, коли я зовсім не знаю... Але навіть якщо так, у мене є лікар, з яким я можу"
"Kan vi så spørge, du nævner interventionen som en særlig ting, hvor det er, hvor du virkelig begynder at træde ind, når det kommer til både din erfaring og din erfaring med patienter og så videre, hvor du kan føle, at dette også betyder noget for dig, at de har en god oplevelse med det. Og nu nævner du en bestemt gruppe af patienter. Finder du ofte, at din kommunikation bliver mere skærpet mod din, godt, nu hvor du har begge... Nu du nævner studerende og læger, der er en masse jonglering foregår. Oplever du en forskel i din kommunikation både til dine kolleger, måske også om, hvor stresset du er i nogle situationer?","Can we then ask, you mention the intervention as a particular thing, where it's where you really start to step in when it comes to both your experience and your experience with patients and so on, where you can feel that this also means something to you that they have a good experience with it. And now you mention a particular group of patients. Do you often find that your communication becomes more sharpened towards yours, well, now that you have both... Now you mention students and doctors, there is a lot of juggling going on. Do you experience a difference in your communication both to your colleagues, maybe also regarding how stressed you are in some situations?","Можемо тоді запитати, чи згадуєте ви про процедуру як про конкретну річ, де ви починаєте дійсно втручатися, коли мова йде про ваш досвід та ваш досвід роботи з пацієнтами, де ви відчуваєте, що це також має значення для вас, щоб вони мали приємний досвід. Зараз ви згадали конкретну групу пацієнтів. Чи часто ви помічаєте, що ваша комунікація стає більш чіткою відносно вашої, тобто тепер, коли ви маєте... Тепер ви згадали студентів та лікарів, вам доводиться жонглювати багатьма кульками. Чи помічаєте ви різницю у вашій комунікації із вашими колегами, можливо, також відносно тиску на вас в деяких ситуаціях?"
"Det vil altid opstå, men den studerende vil blive filtreret ud først, fordi patienten er den vigtigste. Så jeg kan gøre det, men jeg vil sige, den måde, jeg kommunikerer, Jeg er nødt til at fortælle studerende, der kommer i nærheden af mig, at du ikke kan kopiere min tilgang til patienter, fordi det er helt speciel, det tilhører, hvordan jeg er. Jeg kan skabe en hingst venteværelse bare ved at hente en patient... og jeg har været her i 35 år, jeg er fræk, og jeg har aldrig modtaget en klage.","That will always arise, but the student will be filtered out first because the patient is the most important. So I can do that, but I will say, the way I communicate, I have to tell students who come near me that you cannot copy my approach to patients because it's quite special, it belongs to how I am. I can stir up an stallion waiting room just by fetching a patient... and I've been here for 35 years, I'm cheeky, and I've never received a complaint.","Це буває завжди, але студентів відфільтровують першими, оскільки головне - це пацієнт. Так що я можу це зробити, але я скажу, що спосіб, яким я спілкуюся, я повинна сказати студентам, які підходять близько до мене, що вони не можуть копіювати мій підхід до пацієнтів, бо він досить особливий, він визначається тим, хто я є. Я можу викликати ажіотаж в цілому залі очікування  - просто забравши пацієнта... і я тут працюю вже 35 років, я безсоромна, і на мене ніколи не скаржилися"
"Hvad så, når man skal kommunikere med patienter, der ikke taler dansk?",What about when you have to intercommunicate with patients who don't speak Danish?,"А що коли ви маєте спілкуватися з пацієнтами, які не розмовляють датською мовою?"
"Jeg plejer at starte med at sige, at hvis jeg er nødt til at tale engelsk, vil det være overdrevet dyrt, og jeg håber du har MobilePay. (alle griner). Vi tager det langsomt. Jeg mener, vi har fået et vidunderligt værktøj, der faktisk irriterer mig forfærdeligt, men jeg vil ikke give væk min egen, men hvis de har en telefon, kan du faktisk bruge det til at oversætte. Vi ville foretrække at have en tolk, især for indlæg, men det er helt fast, når vi er her, hvis du ikke kan kommunikere med en patient, kan du ikke gribe ind på dem. Du kan stadig scanne helt normalt, men jeg vil sige folk dukker op her og ønsker at blive scannet. Vi altid formår at komme der en eller anden måde.","I usually start by saying that if I have to speak English, it will be excess expensive and I hope you have MobilePay. (everyone laughs). We take it slowly. I mean, we've got a wonderful tool that actually annoys me terribly, but I won't give away my own, but if they have a phone, you can actually use it to translate. We would prefer to have an interpreter, especially for interventions, but it's absolutely fixed when we're here, if you can't communicate with a patient, you can't intervene on them. You can still scan quite normally, but I would say people show up here and want to be scanned. We always manage to get there somehow.","Зазвичай я починаю з того, що якщо мені доведеться говорити англійською, то це буде коштувати додаткових грошей, і я сподіваюся, що у вас є MobilePay. (усі сміються). Ми не поспішаємо. Ми отримали чудовий інструмент, який насправді дуже мене дратує. Я не буду видаавати свій, але якщо у них є власний телефон, то можна використовувати його для перекладу. Ми б віддали перевагу перекладачу, особливо для процедур, але це абсолютно точно, коли ми тут, якщо ви не можете спілкуватися з пацієнтом, то ви не можете робити процедури. Ви можете проводити сканування більш-меншщ нормально, але я можу сказати, що люди приходять сюди і хочуть пройти сканування. Ми завжди якось досягаємо цілей."
"Er det det samme, når de heller ikke kan tale dansk eller engelsk?",Is it the same when they can't speak Danish or English either?,"Чи так само, якщо вони не можуть говорити англійською чи датською?"
"Jeg har lige haft en, hvor de troede, det kunne være rigtig rart, hvis det var på spansk. (alle griner). Men jeg faktisk ikke kan gøre det. Men alligevel, jeg kan fortælle dig scenariet. Det er, at sønnen kommer ned og afleverer alle papirerne og siger, at de er ankommet nu. Fint, og vores læge forklarer, at han kan bare gå tilbage til venteværelset, få sin far, og komme tilbage igen. Det sker ikke. Så jeg er nødt til at gå ned og få dem, og allerede der kan jeg fornemme det. Men jeg får dem op. Og vi får fars bukser af, og vi får også en fødselsdato, men det er meget stram, og det er gjort på en virkelig hyggelig pollyannaish måde, fordi det er bare hvordan det er og de forstår det godt. Humor får dig en lang måde.","I just had one where they thought it could be really nice if it was in Spanish. (everyone laughs). But I actually can't do that. But anyway, I can tell you the scenario. It's that the son comes down and hands over all the papers and says they've arrived now. Fine, and our doctor explains that he can just go back to the waiting room, get his father, and come back again. It doesn't happen. So I have to go down and get them, and already there I can sense it. But I get them up. And we get the dad's pants off, and we also get a date of birth, but it's very tight, and it's done in a really cozy pollyannaish way, because that's just how it is and they understand it well. Humor gets you a long way.","Я щойно мала пацієнта, який дійсно вважав, що непогано було би говорити іспанською (всі сміються). Але я насправді цього не можу. Але в цілому, я розкажу вам сценарій подій. Приходить син, і передає всі папери, і говорить, що вони прибули. Добре, наш лікар пояснює, що він може повертатися в кімнату очікування, забирати свого батька та повертатися назад. Цього не стається. І я маю сама йти вниз і забирати їх, і вже там я починаю це відчувати.  Але веду їх наверх. І ми знімаємо штани батька, і ми отримуємо дату народження, але це дуже важко, і зовсім не затишно та весело, бо це просто як вже воно є, і вони добре це розуміють. Гумор дуже допомагає."
