danish,english,ukranian
Er der noget info du savner på den henvisningsseddel som du godt kunne…,Is there any information missing on the referral slip that you would like…,"Чи є якась інформація, якої вам бракує у направленні?"
"Det kommer aldrig til at ske. Så jeg er faktisk… ved du hvad, jeg har lavet henvisningerne om for 35 år siden fik jeg lov til at få den sjove opgave, og jeg kan se i dag sidder vi i samme suppe med den henvisning, så vær et menneske, det skal du også være når du er på arbejde, og så må du læse dine patienter og sørge for, for jeg skal nok spore det. Og det må jeg så lære de studerende også at spore. For vi render ikke rundt… jeg synes ikke vores kommunikation er så håbløs.","That's never going to happen. So, actually... you know what, I made the referrals 35 years ago, I was allowed to have the fun task, and I can see today we're still in the same soup with the referral… So be a human, as you should also be when you're at work, and then you must read your patients and make sure because I'll track it down. And then I must teach the students how to track it down too. Because we don't just run around... I don't think our communication is so hopeless.","Цього ніколи не станеться. Але, знаєте що, я колись зробила направлення 35 років тому, мені дозволили виконати це цікаве завдання, і я бачу сьогодні ми все ще на тому ж місці із направленнями... Тому будьте людиною, і на на роботі також, треба читати своїх пацієнтів і перевіряти, і все відслідковувати. Іще потрібно навчити студентів все відслідковувати. Тому що ми не просто носимося колами... я не думаю, що наша комунікація така безнадійна."
"Er det noget der har sat sig i dig, det der med at… med at man nogle gange godt kan tage sig selv i… og det er jo ikke noget som kan spores tilbage til dig eller noget den stil, men det er det der med… jeg synes du nævnte det der med, at nu går du ind i SP og læser, men der er også nogle gange hvor der ikke er mulighed for, at der kan være så travlt på nogle tidspunkter. Er det noget for-information som du godt kunne savne som kunne gavne dig virkelig meget ift. at så er der en i stråleterapi, og så nævnte du også det med henvisning at det kunne være dejligt at hvis det var der, men det kommer ikke til at ske. osv.. ?","Is there something that has stuck with you, that thing about... that sometimes you can catch yourself... and it's not something that can be traced back to you or anything like that, but it's that thing about... I think you mentioned that, now you're going into SP and reading about the patient maybe, but there are also sometimes when there's no opportunity, when it can be so busy at certain times. Is there some information beforehand that you could really benefit from, like if there's one in radiotherapy, and then you also mentioned about the referral that it would be nice if it were there, but it's not going to happen, etc...?","Чи є щось, про що ви не можете забути, річ, яка... іноді ви можете піймати ссебе на... не щось, у чомусь вас можна звинуватити або щось таке, але це те, що... я думаю, ви розповідали про, тепер ви йдете в SP і читаєте про пацієнта, але інодітакої можливості немає, інколи може бути забагато справ. Чи може якась інформація, надана вам заздалегідь, бути вам корисною, як у випадку, коли людина проходила радіотерапію, а ще ви згадували про деталі направлення, які було би мати, але цього ніколи не станеться, і т.д...?"
"Det ville jo være rart der bare kom en lille… det behøver jo ikke at være alle… det skal jo ikke være forbi man skal have taget røntgen thorax… men nogle gange ville det være rart hvis der bare lige stod lidt, om hvad er det vi har. Altså fordi… ja… men den er jo svær. Hvad er det, de skal skrive for at gøre mig til den gode kommunikatør til patienten. Det er jo svært. Men stadigvæk, vi skal jo ikke holde lange foredrag, så vi er nede et sted med, vær nu et ordentlig menneske og hav din erfaring med dig og gå ud og hent dine patienter og prøv at læse hvem er det du har ved siden af dig. Det er jo ikke anderledes end når i går på fredagsbar, vel. Er hun interesseret eller ej? (Alle griner).","It would be nice if there was just a little... it doesn't have to be all... it doesn't have to be because you need to have a chest X-ray taken... but sometimes it would be nice if there was just a little, about what do we have here. I mean because... yes... but that's difficult. What do they need to write to make me the good communicator to the patient. That's difficult. But still, we shouldn't hold long lectures, so we're down to a point where, just be a decent human being and bring your experience with you and go out and get your patients and try to read who you have next to you. It's no different than when you go to the Friday bar, right? Is she interested or not? (Everyone laughs).","Було б добре, якби там було просто трохи... не обов'язково все... там не має бути все, бо тобі потрібно зробити рентген грудної клітки... але іноді було б добре, якби там  було трохи інформації про те, що ми взагалі тут маємо. Я маю на увазі, тому що... так... але це важко. Те, що їм потрібно написати, щоб я добре комунікувала із пацієнтом. Це важко. Але все ж таки, не потрібно довгих лекцій,  ми говоримо про те, що просто треба бути порядними людьми і застосовувати свій досвід і виходити і забирати своїх пацієнтів і намагатися прочитати, з ким ви маєте справу. Як коли ви йдете в бар у п'ятницю, так? Чи їй цікаво, чи ні? (Усі сміються)."
Altid!,Always!,Завжди!
"Ej, jeg tror ikke det altid er skidesjovt at være mand på en fredagsbar. De der tøser der bare er “neeej”.","Well, I don't think it's always super fun to be a guy at a Friday bar. Those girls who are just like ""nooo.""","Ну, я не думаю, що це завжди це супер весело бути чоловіком у барі в п'ятницю. Є дівчата, які просто ""нііі""."
"Det er derfor vi gerne vil have et oversættelses-apparat, ikk også?","That's why we want a translation device, right?","Ось чому ми хочемо мати пристрій для перекладу, чи не так?"
"Nu kommer det jo med der, men danske mænd er jo nogle idioter til at score, ikke?","Well, it comes with that, but Danish men are just idiots at picking up, aren't they?","Ну, це йде в комплекті, але данські чоловіки просто ідіоти у зваблюванні, чи не так?"
Second that. Det er derfor jeg ikke har en dansk kæreste. ,Second that. That's why I don't have a Danish boyfriend.,Підтверджую це. Тому я не маю данського хлопця.
"De er bare… ikke smarte, vel? Hvad landsmand er du da?","They're just... not clever, are they? What nationality are you then?","Вони просто... не дуже розумні, правда? Хто ти за національністю?"
Jamen jeg er dansker men min kæreste er rumæner.,"Well, I'm Danish, but my boyfriend is Romanian.","Ну, я данка, але мій хлопець румун."
"Jamen, han kan det der. (alle griner).","Well, he's got it down. (everyone laughs).","Ну, він це засвоїв  (Усі сміються)"
Selvom jeg også gerne vil høre mere om…,Even though I'd like to hear more about…,Навіть якщо я б хотів почути більше про…
Charlottes: Scoretricks? Jamen jeg er nærmest en konsulent.,"Pickup tricks? Well, I'm practically a consultant.","Поради про зваблювання? Ну, я практично консультант."
Det bliver godt i transskriberingen. ,It's going to be good in the transcription.,Це буде чудово у транскрипції.
"Lad os sige i forbindelse med behandlingen af en patient, f.ek.s til ultralyd og at der er nogle forskellige måske i sprogbarrieren, bruger du så visuelle hjælpemidler eller gestikulerer når du snakker med patienten, ved at vise dem fra for at snakke om det, og hvordan gør du det så?","Let's say in connection with the treatment of a patient, for example, for ultrasound and that there are some differences maybe in the language barrier, do you use visual aids or gesture when talking to the patient, by showing them from to talk about it, and how do you do it then?","Скажімо, під час лікування пацієнта, наприклад, для ультразвукового дослідження, коли є деякі розбіжності, можливо, у мовному бар'єрі, чи ви використовуєте візуальні засоби або жестикуляцію, коли розмовляєте з пацієнтом, показуючи їм, про що ви говорите, і як ви це робите?"
"Det gør man jo, ved du skal have bukserne af (gestikulerer at man skal tage bukserne af) det er jo meget nemt, eller du skal trække op her, eller du kan jo heller ikke være bange for at røre ved folk når du er i det her erhverv. Men alt det skal jo være den rigtige blunte (?), at vi ikke overskrider nogle grænser, men folk er kommet for at blive undersøgt men og de er eager og de hjælper jo en på vej, så det skal nok gå. Men der er meget man kan gøre, og så vender man rundt og peger hvis det er CPR-nummeret man skal have. Og jo jo jo og vi hiver sygesikring, vi er allesammen glade. Jeg har et levende ansigt som er meget nemt at læse, så det skal nok gå.","Well, you know, you just do it, like when you have to take your pants off (gestures to take pants off), it's quite easy, or you have to pull up here, or you, like, can't be afraid to touch people when you're in this profession. But everything has to be the right vibe, so we don't cross any boundaries, but people have come to be examined and they are eager and they help you along the way, so it'll be fine. But there's a lot you can do, and then you turn around and point if it's the CPR number you need. And yes yes yes, we fetch the yellow card, we're all happy. I have a lively face that's very easy to read, so it'll be fine.","Ну, ти знаєш, ти просто робиш це, як коли ""вам треба зняти штани"" (жестами демонструє зняття штанів), це досить просто, або ""вам треба підтягнутися сюди"", також не можна боятися торкатися людей, коли ти в цій професії. Але все повинно нести відповідний настрій, щоб ми не перетинали жодних меж. Люди приходять, щоб бути обстеженими, вони зацікавлені і допомагають вам на шляху, так що все буде добре. Але є багато речей, які ти можеш зробити, -  ти обертаєшся і вказуєш, на номер CPR, який тобі потрібен. І так, так, так, ми отримуємо жовту картку, ми всі щасливі. Моє обличчя живе, його дуже легко читати, так що все буде добре."
"Hvordan sikrer du så, for det er vigtigt der er noget info som patienten ved, hvordan kan du være sikker på at de forstår de her nødvendige instrukser og oplysninger.","How do you ensure then, because it's important that there is some information that the patient knows, how can you be sure that they understand these necessary instructions and information?","Як ви забезпечуєте, і це важливо, щоб пацієнт знав певну інформацію, як ви можете бути впевнені, що вони розуміють усі необхідні інструкції та інформацію?"
Altså tænker du på når det er ultralyd at vi skal gøre et eller andet ved dem eller når jeg sender dem ud af døren? Der er to aspekter.,So are you thinking about when it's ultrasound that we have to do something to them or when I send them out the door? There are two aspects.,"Ти маєш на увазі, коли це ультразвук, що ми повинні щось робити з ними, чи коли я відправляю їх за двері? Це два різні аспекти"
"Jeg kan sagtens se hvis de ikke har forstået, men det der så er når vi laver interventioner på folk, det er at lægen kommer og så tager vi den en gang til for det er en lang plamange (?). Så de får den to gange, altid. ","I can easily see if they haven't understood, but what happens then is when we do interventions on people, the doctor comes and then we go over it again because it's a long procedure. So they get it twice, always.","Я легко бачу, коли вони не зрозуміли. Але в такому випадку, коли ми проводимо людині процедуру, тоді приходить лікар, і ми ще проходимо по всьому іще раз, тому що це тривалий процес. Так що вони отримують це двічі, завжди."
"Er der så nogle tidspunkter hvor lægen heller ikke kan hjælpe med til det, hvis det er en der ikke kan dansk eller engelsk.","Are there times when the doctor can't help with that either, if it's someone who doesn't speak Danish or English?","Чи буває, коли лікар також не може допомогти, якщо пацієнт не говорить ані данською, ані англійською?"
Så er jeg der. ,Then I'm there.,Тоді є я.
"Hvad så med, er der nogle faste løsninger eller værktøjer som du tager i brug?","What about, are there any fixed solutions or tools that you use?","Що мається на увазі, чи є якісь конкретні рішення або інструменти, які ти використовуєш?"
??? (nejer med hovedet muligvis),odding,иває
"Hvad så med interne tolke, for det hører vi meget om rundt omkring.","What about internal interpreters, because we hear a lot about that around.","А як щодо внутрішніх перекладачів, доквола цього багато розмов."
"Det er blevet minimeret, for det er nået dertil at patienterne faktisk selv skal betale for deres tolk. Så det er der vi går hen, så derfor er telefonen gået hen og blevet en god ide, men som regel… eller ikke som regel, men der er en løsning at de også har en pårørende med. Og der der har man jo en elastik som er svært nogle gange at styre, for de må jo ikke være under 15 år og tolke. Men hvad gør vi så når de alligevel står der, og man kan jo sige vi er ikke igang med de der mærkelige spørgsmål nede ved lægen eller et eller andet andet, det gør vi. Men telefonen er blevet et rigtig godt redskab.","It has been minimized, as it has reached the point where patients actually have to pay for their interpreter. So that's where we're heading, so therefore the phone has become a good idea, but usually... or not usually, but there is a solution that they also have a family member with them. And there, you have an elasticity that is sometimes difficult to control, because they must not be under 15 years old to interpret. But what do we do when they are there anyway, and one can say we are not dealing with those strange questions down at the doctor or something else. But the phone has become a really good tool.","Це мінімізували, оскільки ми дійшли до точки, коли пацієнти фактично повинні оплачувати послуги перекладача. Отож, ми рухаємося у цьому напрямку, тому телефон став доброю ідеєю, але зазвичай... або не зазвичай, але існує рішення, що вони беруть з собою також родича. І тут є еластичність, яку іноді важко проконтролювати, оскільки він не може бути молодший за 15 років, щоб перекладати. Але що ми робимо, коли вони вже все одно тут, і, можна сказати, ми не маємо справи з якимись дивними питаннями до лікаря чи ще чимось. Але телефон став дійсно добрим інструментом."
Hvad bruger du så på telefonen?,What do you use on the phone then?,Що ти використовуєш на телефоні тоді?
"Det bliver deres telefon. De rører ikke min, men de kan finde ud af at lave det der language Translate. Jeg har stået med en ung mand, en serbisk ung mand som desværre viste sig at det var godt han kom sammen med hans far og vi var jo selv ved at omkomme af grin, men det foregik på den der oversætter, det gik rigtig fint. Det er selvfølgelig mere krævende, det er også mere tidskrævende, men det er sådan det er. Men vi fik forklaret knægt og far, hvad det gik ud på. Der var i hvert fald… de var også gode til at spørge godt ind så de var sikre når de gik fra, at de havde fået det info, de skal have. Vi skal bare stadig regne med at når du er på en røntgenafdeling så er det ikke det sted de skal have svarene. Selvfølgelig er vi ikke mute, vi giver dem lidt hvis de har en brækket arm, men det er ikke her dialogen er. Så en af standarderne… kommunikationerne til patienterne når de begynder med deres 5 millioner spørgsmål, det er jo at vi er en serviceafdeling. Det er os der er specialisterne i at den læge der gerne vil have noget udspecificeret så vi kan komme videre med behandlingen eller hvad det nu er. Så det er over hos lægen, at de skal fyre alle de her spørgsmål af. Så alt vores kommunikation drejer sig jo om at gøre dem trygge, så vi kan udføre den undersøgelse, som er rekvireret. Men vi er ikke den der videre… vi er ikke dem, der er tovholdere på dem.","It becomes their phone. They don't touch mine, but they can figure out how to use that language Translate. I have been with a young man, a Serbian young man who unfortunately turned out that it was good he came along with his father and we were almost dying of laughter ourselves, but it happened on that translator, it went really well. It is of course more demanding, it is also more time-consuming, but that's how it is. But we explained to the boy and his father what it was about. There was at least... they were also good at asking good questions so they were sure when they left, that they had gotten the info they needed. We just still have to reckon with the fact that when you are in an X-ray department, that's not the place they should get the answers. Of course, we're not mute, we give them a bit if they have a broken arm, but that's not where the dialogue is. So one of the standards... communications to patients when they start with their 5 million questions, is that we are a service department. We are the specialists in the doctor who wants something specified so we can move on with the treatment or whatever it is. So it's over at the doctor's that they have to fire all these questions off. So all our communication is about making them comfortable so we can perform the examination that has been requested. But we're not the ones who... we're not the ones holding the reins on them.","Це стає їх телефоном. Вони не торкаються мого, але вони можуть зрозуміти, як використовувати той перекладач Translate. Я була з молодим чоловіком, сербським молодиком, який, на жаль, виявився корисним. Він прийшов разом із своїм батьком, і ми майже вмирали від сміху, але це відбувалося на тому ж перекладачі, все пройшло дуже добре. Звичайно, це більш вимогливо, це також займає більше часу, але як вже є. Ми пояснили хлопцеві та його батьку, про що йдеться. Там було принаймні... вони задавали хороші питання, тому були впевнені, коли виходили, що вони отримали потрібну інформацію. Ми все ще мусимо визнати, що рентгенівське відділення - це не те місце, де вони повинні отримувати відповіді. Звичайно, ми не мовчимо, ми говоримо їм дещо, якщо вони зламали руку, але це не місце для діалогу. Так от один із стандартів... спілкування з пацієнтами, коли вони починають свої 5 мільйонів питань, це те, що ми є обслуговуючим відділом. Ми є спеціалістами для лікаря, який хоче щось з'ясувати, щоб продовжити лікування абощо. Тому це саме у лікаря вони мають задавати всі свої питання. Уся наша із ними комунікація має на меті лише зробити їм комфортно, щоб ми могли провести замовлене обстеження. Але ми не ті, хто... ми не ті, хто їх скеровує."
"Ift. det der med at du står med nogle som du ikke kan kommunikere med sprog, er det så et synspunkt du har at man faktisk kan kommunikere til dem non-verbalt uden brug af lad os sige at det selvfølgelig er dejligt at man har tale-værktøjere på sin telefon der, mener du at man skal være uddannet nok og erfaren nok til at kunne forklare patienter hvad der skal ske osv? Selv hvis nu ikke man har en telefon til rådighed. Vil du være selvstændig nok til at kunne det?","Regarding dealing with some people you cannot communicate with in language, is it your viewpoint that you can actually communicate with them non-verbally without using let's say of course it's nice to have speech tools on your phone there, do you think one should be educated enough and experienced enough to be able to explain to patients what will happen, etc? Even if you don't have a phone available. Would you be independent enough to do that?","Щодо того, як ти працюєш з деякими людьми, з якими ти не можеш спілкуватися однією мовою, ти думаєш, що ти насправді можеш спілкуватися з ними невербально - без використання, скажімо... Звісно, приємно мати засоби мовлення на своєму телефоні, чи вважаєш, що треба мати достатньо освіти і досвіду, щоб пояснити пацієнтам, що буде, і т.д.? Навіть якщо у вас немає телефона в розпорядженні. Чи будеш ти достатньо самостійною, щоб це зробити?"
"Ja, det har jeg gjort altid. Det er jo det man lærer i sin uddannelse. Du lærer det jo hen af vejen at når vi nu har dem, for det hele går hen af næsten… patienterne vil slå kolbøtter, de står her, de skal have lavet et eller andet, nu er det jo gennemgående… altså der er grænser for hvad du skal lave. Hvis du skal putte dem ind i MR, så er det ret vigtigt at vide hvad pokker de skal, for det er en klaustrofobisk maskine så du skal ligge stille. Og vi har jo retningslinjer på, er det interventioner du skal lave så må vi ikke lave dem hvis ikke vi kan kommunikere for de kan jo fandme ikke sige om de har ondt her og der eller noget som helst. Så der stopper det med det samme, hvis det ikke er, og så må man kommunikere med den afdeling, der har henvist hertil, at der skal en tolk på eller der skal i hvert fald være nogle, for vi udfører ikke opgaverne. Jeg vil stadig sige er det bare til DVT’en, er det bare til almindelig hvor vi ikke skal, så skal vi sgu nok få klaret det og de har vel et eller andet sted fået af vide at det er noget med en mave de skal have tjekket når de kommer herind. Men der er jo helt klare regler for når vi stopper med at angribe en patient, for det nytter jo ikke noget hvis vi ikke kan kommunikere, så kan vi overskride en grænse der ikke er særlig god. Man skal også vide hvornår man skal stoppe.","Yes, I've always done that. It's what you learn in your education. You learn along the way that when we have them, because it all goes along almost... the patients want to do cartwheels, they're standing here, they need something done, now it's pervasive... well, there are limits to what you should do. If you're putting them in an MRI, it's pretty important to know what the heck they need, because it's a claustrophobic machine, so they need to lie still. And we have guidelines, if it's interventions you're going to do, we can't do them if we can't communicate because they damn well can't say if they hurt here or there or anything. So it stops immediately if it's not, and then you have to communicate with the department that referred here, that there should be an interpreter or at least some, because we don't perform the tasks. I'd still say if it's just for the DVT, if it's just for normal where we don't have to, then we'll bloody well get it done and they probably somewhere have been told it's something with a stomach they need to check when they come in here. But there are clear rules for when we stop attacking a patient, because it doesn't help if we can't communicate, then we can cross a boundary that isn't very good. You also need to know when to stop.","Так, я завжди це робила. Це те, чому ти навчаєшся під час освіті. Ви вчитеся по ходу, що коли ми маємо їх, все йде... пацієнти хочуть перекинутися через голову, вони стоять тут, їм щось потрібно зробити, зараз це постійне... ну, є певні межі того, що ви повинні робити. Якщо ви поміщуєте їх в МРТ, дуже важливо знати, що їм потрібно, бо це клаустрофобічний апарат, і там потрібно лежати нерухомо. І у нас є інструкції. Якщо ви збираєтеся робити процедури,  їх неможливо зробити, якщо ми не можемо спілкуватися, тому що вони, чорт візьми, не можуть сказати, чи болить їм тут і там або щось. Отже все одразу зупиняється, якщо цього немає, і тоді вам потрібно спілкуватися з відділом, який направив сюди, що тут має бути перекладач або хочаби хтось, оскільки ми не виконуємо завдання. Я б ще сказала, що якщо це просто для DVT, якщо це просто для загального, де нам не потрібно... То ми, чорт возьми, все зробимо. І напевно, їм десь сказали, що це щось зі шлунком, що їм потрібно перевіритися, і вони приходять сюди. Але є чіткі правила, коли ми припиняємо атакувати пацієнта, оскільки це не допомагає, якщо ми не можемо спілкуватися, тоді ми можемо перейти межу, і це не дуже добре. Треба знати, коли зупинитися."
"Er der også det med at, nu er du hovedsageligt på ultralyd, og ift f.eks. MR hvor der godt kan være store konsekvenser hvis man ikke har styr på de der foranstaltninger og sikkerhedsinstrukser osv der. Er der en ting i f.eks. ultralyd det der med at sikkerhedsaspekt ikke er det samme og man godt kan være løsere i betrækket med at man ikke har fået alt af vide altså inden undersøgelsen, og det også kan gå alligevel, selvom patienten ikke er 100 % med på det hele… hvis det giver mening.","Is there also the thing that, now you're mainly on ultrasound, and regarding, for example, MRI where there can be big consequences if you don't have control over the measures and safety instructions etc. Is there a thing in, for example, ultrasound, that the safety aspect isn't the same and you can be looser in terms of not having been told everything before the examination, and it can still go anyway, even if the patient isn't 100% on everything... if that makes sense.","Чи є ще таке, що тепер ви головним чином працюєте з ультразвуком, але стосовно, наприклад, МРТ, де можуть бути серйозні наслідки, якщо ви не контролюєте заходи та інструкції з безпеки, тощо. Чи є таке у випадку, наприклад, ультразвуку, де аспект безпеки не такий самий, чи ви можете менше переживати, що вам не розповіли все перед обстеженням, і воно все одно може проходити, навіть якщо пацієнт не на 100% все розуміє... якщо це має сенс."
"Altså det er jo altid det jeg har undret mig over, hvis en patient dukker op her, så er det vel egentlig fordi man har givet et samtykke til den her undersøgelse og man har alligevel… men der står jo ikke nogle… det her er en serviceafdeling. Hele hospitalet er et tilbud til patienterne. De kan til hver en tid… det er heller ikke min opgave at overtale dem til om det bare er en ultralyd eller det er et thorax billede, det er ikke vores opgave her, så hvis de har lyst til at trække sig, så er det helt klart, og der er jo no hard feelings hvis de så kommer 14 dage efter og vi måske så har, hvis det er lidt svært at kommunikere, har en tolk med sig, det går, men så begynder vi også at sørge for er patienten så klar til at komme her. Men det her det er et tilbud og vi skal ikke overskride nogle person-grænser for at tage en ultralyd.","Well, it's always puzzled me, if a patient shows up here, then it's actually because they've consented to this examination and they've still... but there aren't any... this is a service department. The whole hospital is an offer to the patients. They can at any time... it's also not my task to persuade them about whether it's just an ultrasound or it's a thorax image, it's not our task here, so if they feel like withdrawing, then it's clear, and there are no hard feelings if they come 14 days later and maybe then we have, if it's a bit difficult to communicate, an interpreter with them, it works, but then we also start making sure if the patient is ready to come here. But this is an offer and we shouldn't cross any personal boundaries to take an ultrasound.","Ну, це завжди те, що я дивувалася, якщо пацієнт з'являється тут, то, мабуть, тому що вони згодилися на це обстеження, і взагалі... але немає жодних... це обслуговуючий відділ. Весь госпіталь - це пропозиція для пацієнтів. Вони можуть в будь-який момент... це не моя робота переконувати їх у чомусь, чи це просто ультразвук чи це зображення грудної клітки, це не наша робота тут, тому якщо вони хочуть відмовитися, то це зрозуміло, і немає жодних проблем, якщо вони потім приходять через 14 днів і, можливо, тоді, якщо було важко спілкуватися, приводять з собою перекладача. Це працює. Але тоді ми також починаємо перевіряти, чи пацієнт готовий сюди прийти. Але це пропозиція, і ми не повинні перетинати жодних особистих меж, щоб зробити ультразвук."
"Nu vil jeg lige tage et lille sidespring til nogle spørgsmål der omhandler implementeringen af nye teknologier i røntgenafdelingen. Så ville jeg høre, hvilket stadier i forbindelse med når der skal implementeres en ny teknologi eller et nyt værktøj inden for dit arbejdsområde?","Now, I'll just take a little detour to some questions about the implementation of new technologies in the radiology department. So I would like to hear, what stages are involved when implementing a new technology or tool within your area of work?","Тепер я просто зроблю невелике відхилення до деяких питань щодо впровадження нових технологій в відділ радіології. Тож я хотів би почути, які етапи включені при впровадженні нової технології або інструменту в межах вашої сфери роботи?"
Altså hvordan det foregår med når de implementerer nogle ting?,"So, how does it work when they implement certain things?","Так, як це відбувається, коли вони впроваджують певні речі?"
"Ja, lige præcist. Hvor lang tid det tager, hvad beslutningsprocesserne er, og hvad der skal til for at det bliver ordentligt indført?","Yes, exactly. How long it takes, what the decision-making processes are, and what it takes for it to be properly introduced?","Так, саме так. Скільки часу це займає, які процеси прийняття рішень, і що потрібно для того, щоб це було належним чином впроваджено?"
Bliver du også inddraget i sådan nogle ting?,Are you also involved in such things?,Чи ви також залучені до таких речей?
"Altså jeg får af vide når jeg skal gå over på et kursus og lære det… sektra (?) hvor man så tænker jeg så kommer med åbent sind og det skal nok gå og er rigtig spændende og når man så får udleveret Sektra (?) til det daglige… så må jeg da nok indrømme at jeg synes min motivation er temmelig dalende, det er et råddent system at arbejde i, for mit vedkommende, for jeg skal sidde og booke patienter. Det kan man så ikke, man kan ikke få en ordentlig oversigt. Altså, jeg synes ikke altid helt det der implementering af nye ting og IT… det er bare noget vi tager imod, ikke.","Well, I'm told when I have to go for a course and learn it... where you think, well, I'll come with an open mind and it'll be fine, and it's really exciting, and when you're given it for daily use... then I have to admit that I find my motivation quite declining, it's a rotten system to work in, for me, because I have to sit and book patients. You can't do that, you can't get a proper overview. I mean, I don't always quite think that the implementation of new things and IT... it's just something we accept, isn't it?","Ну, мені кажуть, коли мені треба піти на курс і вивчити це..., де ви думаєте, ну, я піду з відкритим розумом, і все буде гаразд, і це дійсно захоплююче, і коли вам видають це для щоденного використання... тоді я повинна визнати, що моя мотивація падає, це прогнила система для роботи, для мене, тому що мені доводиться сидіти і записувати пацієнтів. Ви не можете цього зробити, ви не можете отримати належний огляд. Я маю на увазі, я не завжди думаю, що впровадження нових речей і ІТ... це просто щось, що ми приймаємо, чи не так?"
"Har du en oplevelse af, når der kommer ny teknologi, at man godt kunne være mere hørt inden for sit arbejdsområde som radiograf, netop at der er nogle instruktioner som du mangler, eller nogle ting som var smarte før. Når du nu nævner, at det er trælse tider.","Do you have an experience that when new technology arrives, you would like to be more heard within your work area as a radiographer, especially that there are some instructions you're missing, or some things that were smart before. When you mention that these are tough times.","Чи був у вас досвід, що коли надходить нова технологія, до вас могли би більше прислухатися в межах вашої роботи як радіолога, особливо щодо того, що вам не вистачає певних інструкцій, або деякі речі були розумно влаштовані раніше? Коли ви зазначаєте, що це важкі часи."
"Altså vi fik at vide at det nye system slet ikke kunne gå ned. Det bestiller ikke andet. Og vi tør slet ikke tænke på når Rigshospitalet kommer på. Jeg er en lille smule paf over at… at der er nogle ting der gjorde det sindssygt svært, også for vores sekretær, at arbejde i det her nye. Men at være med i beslutningsprocessen om at vi skal have det ene eller det andet, det er jeg faktisk glad for… jeg kan jo bedst lide at sidde bare og kritisere bagefter. Men det er på et andet plan end her. Jeg synes at man faktisk den her gang gjorde noget, der var rigtigt godt. Det var at vi fik den dag derovre med nogle superbrugere, vi prøvede at fornemme… og ja ja vi giver det en chance, men jeg vil sige der er også et kvantespring fra den der oplæring og så at bruge det i sin hverdag, for vi mangler jo scheduling. Den er simpelthen… det er den der næsten er ved at slå alt ihjel fordi vi mangler en oversigt.","Well, we were told that the new system couldn't possibly crash. It doesn't do anything else. And we dare not even think about when Rigshospitalet comes on board. I'm a little taken aback that... that there are some things that made it insanely difficult, even for our secretary, to work in this new system. But being involved in the decision-making process about whether we should have one thing or another, I'm actually happy about... I prefer to just sit and criticize afterwards. But it's on a different level than here. I actually think this time they did something that was really good. It was that we had that day over there with some super users, we tried to sense... and yes yes, we'll give it a chance, but I'll say there's also a quantum leap from that training to using it in your everyday life, because we lack scheduling. It's simply... it's almost killing everything because we lack an overview.","Ну, нам сказали, що нова система не може зламатися. Так вона нічого іншого не робить! І ми навіть не сміли думати про те, коли Рігсгоспітал приєднається до нас. Я трохи здивована, що... що є деякі речі, які зробили це надзвичайно складним, навіть для нашого секретаря, працювати в цій новій системі. Але бути включеним у процес прийняття рішень щодо того, чи ми повинні мати те чи інше, мені це насправді подобається... я радше просто сидітиму і критикуватиму вже потім. Але це на іншому рівні, ніж тут. Я вважаю, що цього разу вони дійсно зробили щось дуже добре. Ми провели один день з деякими суперкористувачами, ми намагалися відчути... і так, так, ми дамо цьому шанс, але я скажу, що також існує квантовий стрибок між навчанням та використанням його в повсякденному житті, тому що нам не вистачає розкладу. Це просто... це майже вбиває все, тому що нам не вистачає огляду."
Nu nævner du at du har haft 35 års erfaringer. ,Now you mention that you have had 35 years of experience.,"Так, ти зазначила, що у тебе є 35 років досвіду."
Ja fy for den.,"Yes, oh my.","Так, ой, господи"
Du ser altid så ung ud.,You always look so young.,Ти завжди виглядаєш так молодо
Tak. Den slap du fint fra.,Thank you. You handled that well,Дякую. Ти добре впорався
"Ikke også. Man starter med det positive. Nu hvor du har oplevet så mange implementeringer af systemer, og du nævner det lidt demotiverende… kan det så for dig blive sværere for hver gang der bliver implementeret noget, at sætte sig ind i det, kvag også at man har prøvet det for mange gange.","Didn't I? One starts with the positive. Now, since you've experienced so many system implementations, and you mention it can be a bit demotivating... does it then become harder for you each time something is implemented, to get into it, and also that you've tried it too many times?","Правда? Починаємо з позитивного. Тепер, оскільки ти була свідком багатьох імплементацій систем, і ти зазнчаила, що це може бути трохи демотивуюче... чи стає для тебе складніше з кожним разом, коли щось імплементується, зрозуміти це, і також те, що ти вже спробувала це занадто багато разів?"
