danish,english,ukranian
"Er der nogen særlige patientgrupper, du kan beskrive, hvor du er mere opmærksom på sandsynligheden for, at der opstår kommunikationsproblemer?","Are there any particular patient groups you can describe , where you are more attentive to the likelihood of communication difficulties arising ?",
"Ja. Og du nævnte en af dem. Det's, når det's religiøse, det's, når det's af en anden etnisk oprindelse. Du skal være mere årvågen. Men du også... vi har en hel del misbrugere her. De er også en hel kategori af deres egen. Hvor er de på? Har de modtaget deres metadon eller ej? Det kan også være virkelig, virkelig interessant. Vi får også en masse fra psykiatriske afdelinger, så det's hele om, du've stadig ønsker at få gjort en lille grundarbejde, så det kan være svært med din henvisning slip, ikke at vide... men der er nogle henvisningssedler hvor du kan se, hvilken afdeling de kommer fra, hvad vi har brug for at undersøge for, så det's om at læse patienten, så du ikke bliver tyren i en porcelæn butik, der går i, der's ikke mit job. Mit job er at få dem sat op, så de kan blive scannet, så de kan forlade med deres behandling, med hvad de har brug for andre steder.","Yes . And you mentioned one of them . It 's when it 's religious , it 's when it 's of another ethnic origin . You have to be more vigilant . But you also ... we have quite a few substance abusers here . They are also a whole category of their own . Where are they at ? Have they received their methadone or not ? It can also be really , really interesting . We also get a lot from psychiatric departments , so it 's all about , you 've still want to get done a little groundwork , so it can be difficult with your referral slip , not knowing ... but there are some referral slips where you can see which department they come from , what we need to examine for , then it 's about reading the patient , so you do n't become the bull in a china shop who goes in , that 's not my job . My job is to get them set up so they can be scanned , so they can leave move on with their treatment , with what they need elsewhere .","Так. І ви згадали одну з них. Це коли інша релігія, коли з інша етнічна група. Треба бути більш уважним. Але також... у нас тут досить багато наркоманів. Вони ціла категорія самі по собі. Який їх стан? Чи отримали вони свій метадон чи ні? Це також може бути дуже, дуже цікаво. Ми також отримуємо багато пацієнтів з психіатричного відділу, все зводиться до того, що потрібна деяка підготовча робота, тому може бути важко із направленням, коли ви не знаєте... але є направлення, де зазначено, з якого відділу вони приходять, який огляд ми повинні провести, і тоді ви повинні читати пацієнта, щоб не стати слоном у скляній лавці, це не моя робота. Моя робота - підготувати їх до сканування, щоб вони могли піти від нас і продовжити лікування, якого вони потребують, деінде"
"Når du nævner henvisning slips og så videre, er der nogen søgeord, du leder efter kan give dig et vink det's denne type patient? Er, hvad du overvejer, når du tænker på kommunikation i dit indledende arbejde?","When you mention referral slips and so on , are there any keywords you look for can give you a hint it 's this type of patient ? Is what you consider when you think about communication in your preliminary work ?","Коли ви згадуєте направлення і таке інше, чи є якісь ключові слова, на які ви звертаєте увагу, які можуть дати вам підказку, що це саме той тип пацієнта? Чи ви розглядаєте це, готуючись до комунікації?"
"Altid. Men jeg ville sige henvisningerne er normalt darn god, men det kan være afdelingen gjorde t udfylde det ud godt nok, så jeg er nødt til at indrømme, at jeg stoler på SP, Jeg ser op i SP - Jeg kan det, hvis det er en patient, jeg 'har at gøre med, men jeg kun læse, hvis jeg kan føle det's virkelig dårligt. Men generelt, Jeg ville sige min intuition er altid min bedste følgesvend. Jeg kan give et eksempel, som jeg tror er næsten... Jeg får en patient i der spørger mig, hvis de kan have en 10-minutters pause, og hvis jeg ville være venlig nok til at slukke lyset, og på det tidspunkt tror jeg, at jeg har brug for at fange dette, fordi vi virkelig travlt. Mit temperament er altid meget veljusteret. Jeg ved ikke, der er tidspunkter, hvor jeg læser mine patienter, så jeg tror, at jeg har brug for at fange dette.","Always . But I would say the referrals are usually darn good , but it can be the department didn ’ t fill it out well enough , so I have to admit that I rely on SP , I look up in SP - I can it if it 's a patient I 'm dealing with , but I only read if I can feel it 's really bad . But overall , I would say my intuition is always my best companion . I can give an example that I think is almost ... I get a patient in who asks me if they can have a 10-minute break , and if I would be kind enough to turn off the light , and at that time we 're really busy . My temperament is always very well-adjusted . I n't know , there are times when I read my patients , so I think , I think I need to catch this because otherwise it would be this ( claps ) oh , we need to move on and now you 're here ( claps ) . I read in the journal . And again , that 's what we n't get told , but this patient has just been for radiation therapy in her brain at Rigshospitalet . So she has a mega headache . As a radiographer , you lack a lot of information if you really want to be the ultimate in communication . But I had something in me where I could read something in her , and I 'm so happy that I gave her the 10 minutes , so she could be more present in the treatment . And I can just put it all out here , I ended up reading further , because on the same day someone from the municipality has to come and make sure that her daughter knows who will take care of her when she 's no longer there . So I was really , really glad that I did n't just say , `` oh , we really n't have time for that , we need to move on in the program , sister '' ( everyone laughs ) . So I really read her correctly .","Завжди. Але я скажу, що направлення, як правило, майже ідеальні, але інколи якийсь відділ може недостатньо добре заповнити направлення, і тоді я маю спиратися на SP. Я шукаю в SP, але я роблю це, якщо це мій пацієнт, і читаю їх лише коли відчуваю, що все дуже погано. Проте, загалом, я б сказала, що інтуїція завжди мій найкращий помічник. Я можу навести приклад, який мені здається майже... до мене приходить пацієнтка, яка прсить зробити 10-хвилинну перерву і вимкнути світло, а в цей час ми всі дуже зайняті. Мій настрій завжди дуже збалансований. Я не знаю, є моменти, коли я читаю своїх пацієнтів, і я думаю, що мені потрібно зараз підхопити це, бо інакше це буде так (хлопає руками), ""о, нам потрібно рухатися далі"" і тепер ви тут (хлопає руками). Я читаю журнал. І знову ж таки, нам цього не повідомляють, але ця паціентка щойно була на радіаційній терапії на мізку в Рігсшпиталі. І в неї через це шалений головний біль. Як радіограферу, мені не вистачає багато інформації, яка дійсно потрібна щоб ідеально коммунікувати. Але в мені є щось, що дозволяж прочитати пацієнтку, і я дуже рада, що дала тоді їй ці 10 хвилин, і вона могла потім зовередитися на лікуванні. І, я можу розказати про все зараз, я в підсумку мала читати далі, бо того самого дня прийшов хтось із муніципалітету і хотів упевнитися, що його дочка знає, хто піклуватиметься про неї, коли його тут вже не буде. І я була дуже, дуже рада, що не сказала просто ""Ей, ми не маємо часу на це, нам потрібно продовжувати програму, сестро"" (усі сміються). Так що я правильно її прочитала"
Er der nogen oplysninger mangler på henvisning slip du ønsker...,Is there any information missing on the referral slip you would like…,"Чи є якась інформація, якої вам бракує у направленні?"
"Det's aldrig kommer til at ske. Så, faktisk... du ved, hvad, Jeg gjorde henvisningerne 35 år siden, Jeg fik lov til at have den sjove opgave, og jeg kan se i dag're stadig i samme suppe med henvisning... Så være et menneske, som du bør også være, når du 'er på arbejde, og så skal du læse dine patienter og sørge for, fordi jeg 'vil spore det ned. Og så må jeg lære de studerende, hvordan man spore det ned for. Fordi ikke bare køre rundt... Jeg tror ikke, vores kommunikation er så håbløs.","That 's never going to happen . So , actually ... you know what , I made the referrals 35 years ago , I was allowed to have the fun task , and I can see today 're still in the same soup with the referral… So be a human , as you should also be when you 're at work , and then you must read your patients and make sure because I 'll track it down . And then I must teach the students how to track it down too . Because do n't just run around ... I do n't think our communication is so hopeless .","Цього ніколи не станеться. Але, знаєте що, я колись зробила направлення 35 років тому, мені дозволили виконати це цікаве завдання, і я бачу сьогодні ми все ще на тому ж місці із направленнями... Тому будьте людиною, і на на роботі також, треба читати своїх пацієнтів і перевіряти, і все відслідковувати. Іще потрібно навчити студентів все відслідковувати. Тому що ми не просто носимося колами... я не думаю, що наша комунікація така безнадійна."
"Er der noget er hængende med dig, ting om... nogle gange kan du fange dig selv... og det's ikke noget kan spores tilbage til dig eller noget lignende, men det's ting om... Jeg tror, du nævnte, nu du 'går ind i SP og læser om patienten måske, men der er også nogle gange, når der's ingen mulighed, når det kan være så travlt på visse tidspunkter. Er der nogle oplysninger på forhånd, du virkelig kunne drage fordel af, ligesom hvis der's en i strålebehandling, og så du også nævnt om henvisning det ville være rart, hvis det var der, men det's ikke kommer til at ske, etc...?","Is there something has stuck with you , thing about ... sometimes you can catch yourself ... and it 's not something can be traced back to you or anything like , but it 's thing about ... I think you mentioned , now you 're going into SP and reading about the patient maybe , but there are also sometimes when there 's no opportunity , when it can be so busy at certain times . Is there some information beforehand you could really benefit from , like if there 's one in radiotherapy , and then you also mentioned about the referral it would be nice if it were there , but it 's not going to happen , etc ... ?","Чи є щось, про що ви не можете забути, річ, яка... іноді ви можете піймати ссебе на... не щось, у чомусь вас можна звинуватити або щось таке, але це те, що... я думаю, ви розповідали про, тепер ви йдете в SP і читаєте про пацієнта, але інодітакої можливості немає, інколи може бути забагато справ. Чи може якась інформація, надана вам заздалегідь, бути вам корисною, як у випадку, коли людина проходила радіотерапію, а ще ви згадували про деталі направлення, які було би мати, але цього ніколи не станеться, і т.д...?"
"Det ville være rart, hvis der var bare lidt... det behøver ikke at være alt... det behøver ikke at være, fordi du har brug for at have et røntgen af brystet taget... men nogle gange ville det være rart, hvis der var bare lidt, om hvad vi har her. Jeg mener, fordi... ja... men det's svært. Hvad gør de nødt til at skrive for at gøre mig den gode kommunikator til patienten. Det's svært. Men stadig, vi bør ikke holde lange foredrag, så vi're nede til et punkt, hvor, bare være en anstændig menneske og bringe din erfaring med dig og gå ud og få dine patienter og forsøge at læse, hvem du har ved siden af dig. Det's anderledes end når du går til fredag bar, højre? Er hun interesseret eller ej? (Alle griner).","It would be nice if there was just a little ... it does n't have to be all ... it does n't have to be because you need to have a chest X-ray taken ... but sometimes it would be nice if there was just a little , about what do we have here . I mean because ... yes ... but that 's difficult . What do they need to write to make me the good communicator to the patient . That 's difficult . But still , we should n't hold long lectures , so we 're down to a point where , just be a decent human being and bring your experience with you and go out and get your patients and try to read who you have next to you . It 's different than when you go to the Friday bar , right ? Is she interested or not ? ( Everyone laughs ) .","Було б добре, якби там було просто трохи... не обов'язково все... там не має бути все, бо тобі потрібно зробити рентген грудної клітки... але іноді було б добре, якби там  було трохи інформації про те, що ми взагалі тут маємо. Я маю на увазі, тому що... так... але це важко. Те, що їм потрібно написати, щоб я добре комунікувала із пацієнтом. Це важко. Але все ж таки, не потрібно довгих лекцій,  ми говоримо про те, що просто треба бути порядними людьми і застосовувати свій досвід і виходити і забирати своїх пацієнтів і намагатися прочитати, з ким ви маєте справу. Як коли ви йдете в бар у п'ятницю, так? Чи їй цікаво, чи ні? (Усі сміються)."
Altid!,Always!,Завжди!
"Tja, jeg tror ikke, det er altid super sjovt være en fyr på en fredag bar. De piger, der er ligesom # nooo. '","Well , I do n't think it 's always super fun be a guy at a Friday bar . Those girls who are just like `` nooo . ''","Ну, я не думаю, що це завжди це супер весело бути чоловіком у барі в п'ятницю. Є дівчата, які просто ""нііі""."
"Det er derfor, du vil have en oversættelsesenhed, ikke?","That 's why want a translation device , right ?","Ось чому ми хочемо мати пристрій для перекладу, чи не так?"
"Det følger med, men danske mænd er bare idioter til at samle op, ikke?","Well , it comes with that , but Danish men just idiots at picking up , n't they ?","Ну, це йде в комплекті, але данські чоловіки просто ідіоти у зваблюванні, чи не так?"
"Det er derfor, jeg ikke har en dansk kæreste.",Second . That 's why I do n't have a Danish boyfriend .,Підтверджую це. Тому я не маю данського хлопця.
Hvilken nationalitet er du?,"They 're just ... not clever , are they ? What nationality are you ?","Вони просто... не дуже розумні, правда? Хто ти за національністю?"
"Jeg er dansk, min kæreste er rumænsk.","Well , I 'm Danish , my boyfriend is Romanian .","Ну, я данка, але мій хлопець румун."
"Nå, har fået det ned. (alle griner).","Well , 's got it down . ( everyone laughs ) .","Ну, він це засвоїв  (Усі сміються)"
Selvom jeg gerne vil høre mere om...,Even though I 'd like hear more about…,Навіть якщо я б хотів почути більше про…
- Jeg er praktisk talt konsulent.,"Pickup tricks ? Well , 'm practically a consultant .","Поради про зваблювання? Ну, я практично консультант."
Det går godt i transskriptionen.,It 's going be good in the transcription .,Це буде чудово у транскрипції.
"Lad's sige i forbindelse med behandling af en patient, for eksempel, for ultralyd, og at der er nogle forskelle måske i sprogbarrieren, gør brug af visuelle hjælpemidler eller gestus, når du taler med patienten, ved at vise dem fra at tale om det, og hvordan gør det så?","Let 's say in connection with the treatment of a patient , for example , for ultrasound and that there are some differences maybe in the language barrier , do use visual aids or gesture when talking to the patient , by showing them from to talk about it , and how do do it then ?","Скажімо, під час лікування пацієнта, наприклад, для ультразвукового дослідження, коли є деякі розбіжності, можливо, у мовному бар'єрі, чи ви використовуєте візуальні засоби або жестикуляцію, коли розмовляєте з пацієнтом, показуючи їм, про що ви говорите, і як ви це робите?"
"Nå, du ved, du bare gøre det, ligesom når du skal tage dine bukser af (bevægelser til at tage bukser af,), det's ganske let, eller du til at trække op her, eller du, ligesom, kan ikke være bange for at røre folk, når du're i dette erhverv. Men alt skal være den rigtige vibe, så vi ikke krydser nogen grænser, men folk kommer til at blive undersøgt og de er ivrig og de hjælper dig undervejs, så det 'll være fint. Men der's en masse du kan gøre, og så du vender rundt og peger hvis det's HLR-nummeret du har brug for. Og ja ja ja, vi henter det gule kort, vi 'er alle glade. Jeg en livlig ansigt, der's meget let at læse, så det 'll være fint.","Well , you know , you just do it , like when you to take your pants off ( gestures to take pants off ) , it 's quite easy , or you to pull up here , or you , like , ca n't be afraid to touch people when you 're in this profession . But everything has to be the right vibe , so we do n't cross any boundaries , but people come to be examined and they are eager and they help you along the way , so it 'll be fine . But there 's a lot you can do , and then you turn around and point if it 's the CPR number you need . And yes yes yes , we fetch the yellow card , we 're all happy . I a lively face that 's very easy to read , so it 'll be fine .","Ну, ти знаєш, ти просто робиш це, як коли ""вам треба зняти штани"" (жестами демонструє зняття штанів), це досить просто, або ""вам треба підтягнутися сюди"", також не можна боятися торкатися людей, коли ти в цій професії. Але все повинно нести відповідний настрій, щоб ми не перетинали жодних меж. Люди приходять, щоб бути обстеженими, вони зацікавлені і допомагають вам на шляху, так що все буде добре. Але є багато речей, які ти можеш зробити, -  ти обертаєшся і вказуєш, на номер CPR, який тобі потрібен. І так, так, так, ми отримуємо жовту картку, ми всі щасливі. Моє обличчя живе, його дуже легко читати, так що все буде добре."
"Hvordan sikrer du derefter, fordi det er vigtigt, at der er nogle oplysninger, som patienten kender, hvordan kan du være sikker på, at de forstår nødvendige instruktioner og oplysninger?","How do you ensure then , because it 's important that there is some information that the patient knows , how can you be sure that they understand necessary instructions and information ?","Як ви забезпечуєте, і це важливо, щоб пацієнт знав певну інформацію, як ви можете бути впевнені, що вони розуміють усі необхідні інструкції та інформацію?"
"Så tænker du på, når det er ultralyd, at vi er nødt til at gøre noget, eller når jeg sender ud af døren? Der er to aspekter.",So are you thinking about when it 's ultrasound that we have to do something to or when I send out the door ? There are two aspects .,"Ти маєш на увазі, коли це ультразвук, що ми повинні щось робити з ними, чи коли я відправляю їх за двері? Це два різні аспекти"
"Jeg kan nemt se, at de ikke har forstået, men hvad der sker så er, når vi gør indgreb på mennesker, lægen kommer, og så går vi over det igen, fordi det er en lang procedure. Så de får det to gange, altid.","I can easily see they have n't understood , but what happens then is when we do interventions on people , the doctor comes and then we go over it again because it 's a long procedure . So they get it twice , always .","Я легко бачу, коли вони не зрозуміли. Але в такому випадку, коли ми проводимо людині процедуру, тоді приходить лікар, і ми ще проходимо по всьому іще раз, тому що це тривалий процес. Так що вони отримують це двічі, завжди."
"Er der tidspunkter, hvor lægen ikke kan hjælpe med det enten, hvis det 'er en person, der ikke taler dansk eller engelsk?","Are there times when the doctor ca n't help with that either , if it 's someone who n't speak Danish or English ?","Чи буває, коли лікар також не може допомогти, якщо пацієнт не говорить ані данською, ані англійською?"
Jeg er der.,I 'm there .,Тоді є я.
"om, er der nogen faste løsninger eller værktøjer, som du bruger?","about , are there any fixed solutions or tools that you use ?","Що мається на увазі, чи є якісь конкретні рішення або інструменти, які ти використовуєш?"
ulige,odding,иває
"Hvad med interne tolke, fordi høre en masse om det omkring.","What about internal interpreters , because hear a lot about that around .","А як щодо внутрішніх перекладачів, доквола цього багато розмов."
"Det er blevet minimeret, da det har nået det punkt, hvor patienterne faktisk nødt til at betale for deres tolk. Så det er, hvor vi er på vej, så derfor telefonen er blevet en god idé, men normalt... eller ikke normalt, men er en løsning, at de også har et familiemedlem med dem. Og, du har en elasticitet, der er undertiden svært at kontrollere, fordi de ikke må være under 15 år gammel til at fortolke. Men hvad gør vi, når de er alligevel, og man kan sige, at vi ikke har at gøre med disse mærkelige spørgsmål ned på lægen eller noget andet. Men telefonen er blevet en rigtig god værktøj.","It has been minimized , as it has reached the point where patients actually have to pay for their interpreter . So that 's where we 're heading , so therefore the phone has become a good idea , but usually ... or not usually , but is a solution that they also have a family member with them . And , you have an elasticity that is sometimes difficult to control , because they must not be under 15 years old to interpret . But what do we do when they are anyway , and one can say we are not dealing with those strange questions down at the doctor or something else . But the phone has become a really good tool .","Це мінімізували, оскільки ми дійшли до точки, коли пацієнти фактично повинні оплачувати послуги перекладача. Отож, ми рухаємося у цьому напрямку, тому телефон став доброю ідеєю, але зазвичай... або не зазвичай, але існує рішення, що вони беруть з собою також родича. І тут є еластичність, яку іноді важко проконтролювати, оскільки він не може бути молодший за 15 років, щоб перекладати. Але що ми робимо, коли вони вже все одно тут, і, можна сказати, ми не маємо справи з якимись дивними питаннями до лікаря чи ще чимось. Але телефон став дійсно добрим інструментом."
Hvad bruger du i telefonen?,What do you use on the phone ?,Що ти використовуєш на телефоні тоді?
"Det bliver deres telefon. De gør ikke røre min, men de kan regne, hvordan man bruger dette sprog Oversæt. Jeg har været med en ung mand, en serbisk ung mand, der desværre vendte, at det var godt han kom sammen med sin far, og vi var næsten døende af latter selv, men det skete på denne oversætter, det gik virkelig godt. Det er naturligvis mere krævende, Det er også mere tidskrævende, men det's hvordan det er. Men vi forklarede til drengen og hans far, hvad det var om. Der var i det mindste... de var også gode til at stille gode spørgsmål, så de var sikre på, når de forlod, at vi're ikke mute, vi har bare stadig nødt til at regne med det faktum, at når du er i en X-ray afdeling, at's ikke det sted, de skulle få svar. Selvfølgelig, vi 'ikke mute, vi giver dem en smule, hvis de har en brække arm. Vi har.","It becomes their phone . They do n't touch mine , but they can figure how to use that language Translate . I have been with a young man , a Serbian young man who unfortunately turned that it was good he came along with his father and we were almost dying of laughter ourselves , but it happened on that translator , it went really well . It is of course more demanding , it is also more time-consuming , but that 's how it is . But we explained to the boy and his father what it was about . There was at least ... they were also good at asking good questions so they were sure when they left , that they had gotten the info they needed . We just still have to reckon with the fact that when you are in an X-ray department , that 's not the place they should get the answers . Of course , we 're not mute , we give them a bit if they have a broken arm , but that 's not where the dialogue is . So one of the standards ... communications to patients when they start with their 5 million questions , is that we are a service department . We are the specialists in the doctor who wants something specified so we can move on with the treatment or whatever it is . So it 's over at the doctor 's that they have to fire all these questions off . So all our communication is about making them comfortable so we can perform the examination that has been requested . But we 're not the ones who ... we 're not the ones holding the reins on them .","Це стає їх телефоном. Вони не торкаються мого, але вони можуть зрозуміти, як використовувати той перекладач Translate. Я була з молодим чоловіком, сербським молодиком, який, на жаль, виявився корисним. Він прийшов разом із своїм батьком, і ми майже вмирали від сміху, але це відбувалося на тому ж перекладачі, все пройшло дуже добре. Звичайно, це більш вимогливо, це також займає більше часу, але як вже є. Ми пояснили хлопцеві та його батьку, про що йдеться. Там було принаймні... вони задавали хороші питання, тому були впевнені, коли виходили, що вони отримали потрібну інформацію. Ми все ще мусимо визнати, що рентгенівське відділення - це не те місце, де вони повинні отримувати відповіді. Звичайно, ми не мовчимо, ми говоримо їм дещо, якщо вони зламали руку, але це не місце для діалогу. Так от один із стандартів... спілкування з пацієнтами, коли вони починають свої 5 мільйонів питань, це те, що ми є обслуговуючим відділом. Ми є спеціалістами для лікаря, який хоче щось з'ясувати, щоб продовжити лікування абощо. Тому це саме у лікаря вони мають задавати всі свої питання. Уся наша із ними комунікація має на меті лише зробити їм комфортно, щоб ми могли провести замовлене обстеження. Але ми не ті, хто... ми не ті, хто їх скеровує."
"Med hensyn til at beskæftige sig med nogle mennesker, du ikke kan kommunikere med i sproget, er det dit synspunkt, at du faktisk kan kommunikere med ikke-verbalt uden at bruge lad's sige selvfølgelig det's rart at have taleværktøjer på din telefon der, tror du, at man skal være uddannet nok og oplevet nok til at være i stand til at forklare patienterne, hvad der vil ske, etc? Selv hvis du ikke har en telefon til rådighed. Ville du være uafhængig nok til at gøre det?","Regarding dealing with some people you can not communicate with in language , is it your viewpoint that you can actually communicate with non-verbally without using let 's say of course it 's nice to have speech tools on your phone there , do you think one should be educated enough and experienced enough to be able to explain to patients what will happen , etc ? Even if you do n't have a phone available . Would you be independent enough to do that ?","Щодо того, як ти працюєш з деякими людьми, з якими ти не можеш спілкуватися однією мовою, ти думаєш, що ти насправді можеш спілкуватися з ними невербально - без використання, скажімо... Звісно, приємно мати засоби мовлення на своєму телефоні, чи вважаєш, що треба мати достатньо освіти і досвіду, щоб пояснити пацієнтам, що буде, і т.д.? Навіть якщо у вас немає телефона в розпорядженні. Чи будеш ти достатньо самостійною, щоб це зробити?"
"Ja, jeg har altid gjort det. Det's, hvad du lærer i din uddannelse. Du lærer undervejs på den måde, at når vi har dem, fordi det hele går langs næsten... patienterne ønsker at gøre cartwheels, de're stående her, de står her, de har brug for noget gjort, nu det's gennemgående... godt, der er grænser for, hvad du skal gøre. Hvis du'skal sætte dem i en MR, de's temmelig vigtigt at vide, hvad fanden de har brug for, fordi det's en klaustrotrofobisk maskine, så de har brug for at ligge stadig. Og vi har retningslinjer, hvis det's interventioner du 'er kommer til at gøre, vi can't gøre dem, hvis vi ikke kommunikerer, fordi de damn godt can't sige, hvis de gør ondt her noget. Så det stopper straks, hvis det's ikke's, og så du er nødt til at kommunikere med den afdeling, der henvises her, at hvis der bør være det, at der burde være en to ikke gøre dem, hvis vi ikke gøre noget...............................................................................................................................","Yes , I 've always done that . It 's what you learn in your education . You learn along the way that when we have them , because it all goes along almost ... the patients want to do cartwheels , they 're standing here , they need something done , now it 's pervasive ... well , there are limits to what you should do . If you 're putting them in an MRI , it 's pretty important to know what the heck they need , because it 's a claustrophobic machine , so they need to lie still . And we have guidelines , if it 's interventions you 're going to do , we ca n't do them if we ca n't communicate because they damn well ca n't say if they hurt here there anything . So it stops immediately if it 's not , and then you have to communicate with the department that referred here , that there should be an interpreter at least some , because we do n't perform the tasks . I 'd still say if it 's just for the DVT , if it 's just for normal where we do n't have to , then we 'll bloody well get it done and they probably somewhere have been told it 's something with a stomach they need to check when they come in here . But there are clear rules for when we stop attacking a patient , because it does n't help if we ca n't communicate , then we can cross a boundary that is n't very good . You also need to know when to stop .","Так, я завжди це робила. Це те, чому ти навчаєшся під час освіті. Ви вчитеся по ходу, що коли ми маємо їх, все йде... пацієнти хочуть перекинутися через голову, вони стоять тут, їм щось потрібно зробити, зараз це постійне... ну, є певні межі того, що ви повинні робити. Якщо ви поміщуєте їх в МРТ, дуже важливо знати, що їм потрібно, бо це клаустрофобічний апарат, і там потрібно лежати нерухомо. І у нас є інструкції. Якщо ви збираєтеся робити процедури,  їх неможливо зробити, якщо ми не можемо спілкуватися, тому що вони, чорт візьми, не можуть сказати, чи болить їм тут і там або щось. Отже все одразу зупиняється, якщо цього немає, і тоді вам потрібно спілкуватися з відділом, який направив сюди, що тут має бути перекладач або хочаби хтось, оскільки ми не виконуємо завдання. Я б ще сказала, що якщо це просто для DVT, якщо це просто для загального, де нам не потрібно... То ми, чорт возьми, все зробимо. І напевно, їм десь сказали, що це щось зі шлунком, що їм потрібно перевіритися, і вони приходять сюди. Але є чіткі правила, коли ми припиняємо атакувати пацієнта, оскільки це не допомагає, якщо ми не можемо спілкуватися, тоді ми можемо перейти межу, і це не дуже добре. Треба знати, коли зупинитися."
"Er der også det, at, nu du're primært på ultralyd, og vedrørende, for eksempel, MRI, hvor der kan være store konsekvenser, hvis du ikke har kontrol over de foranstaltninger og sikkerhedsinstruktioner osv. Er der en ting i, for eksempel, ultralyd, at sikkerhedsaspektet er ikke det samme, og du kan være løsere i form af ikke at have fortalt alt før undersøgelsen, og det kan stadig gå alligevel, selvom patienten ikke er 100 procent på alt... hvis det giver mening.","Is there also the thing that , now you 're mainly on ultrasound , and regarding , for example , MRI where there can be big consequences if you do n't have control over the measures and safety instructions etc . Is there a thing in , for example , ultrasound , that the safety aspect is n't the same and you can be looser in terms of not having told everything before the examination , and it can still go anyway , even if the patient is n't 100 % on everything ... if that makes sense .","Чи є ще таке, що тепер ви головним чином працюєте з ультразвуком, але стосовно, наприклад, МРТ, де можуть бути серйозні наслідки, якщо ви не контролюєте заходи та інструкції з безпеки, тощо. Чи є таке у випадку, наприклад, ультразвуку, де аспект безпеки не такий самий, чи ви можете менше переживати, що вам не розповіли все перед обстеженням, і воно все одно може проходити, навіть якщо пацієнт не на 100% все розуміє... якщо це має сенс."
"Tja,'s altid forundret mig, hvis en patient dukker op her, så's faktisk fordi de har accepteret denne undersøgelse, og de 'har stadig... men der er ikke nogen... dette er en serviceafdeling. Hele hospitalet er et tilbud til patienterne. De kan til enhver tid...'s også ikke min opgave at overtale dem om, hvorvidt's bare en ultralyd eller's en brystkasse billede,'s ikke vores opgave her, så hvis de har lyst til at trække sig tilbage, så's klar, og der er ingen hårde følelser, hvis de kommer 14 dage senere og måske så har vi, hvis's en smule svært at kommunikere, en tolk med dem, virker, men så vi også begynde at sørge for, hvis patienten er klar til at komme her. Men dette er et tilbud, og vi ikke bør krydse nogen personlige grænser for at tage en ultralyd.","Well , 's always puzzled me , if a patient shows up here , then 's actually because they 've consented to this examination and they 've still ... but there are n't any ... this is a service department . The whole hospital is an offer to the patients . They can at any time ... 's also not my task to persuade them about whether 's just an ultrasound or 's a thorax image , 's not our task here , so if they feel like withdrawing , then 's clear , and there are no hard feelings if they come 14 days later and maybe then we have , if 's a bit difficult to communicate , an interpreter with them , works , but then we also start making sure if the patient is ready to come here . But this is an offer and we should n't cross any personal boundaries to take an ultrasound .","Ну, це завжди те, що я дивувалася, якщо пацієнт з'являється тут, то, мабуть, тому що вони згодилися на це обстеження, і взагалі... але немає жодних... це обслуговуючий відділ. Весь госпіталь - це пропозиція для пацієнтів. Вони можуть в будь-який момент... це не моя робота переконувати їх у чомусь, чи це просто ультразвук чи це зображення грудної клітки, це не наша робота тут, тому якщо вони хочуть відмовитися, то це зрозуміло, і немає жодних проблем, якщо вони потім приходять через 14 днів і, можливо, тоді, якщо було важко спілкуватися, приводять з собою перекладача. Це працює. Але тоді ми також починаємо перевіряти, чи пацієнт готовий сюди прийти. Але це пропозиція, і ми не повинні перетинати жодних особистих меж, щоб зробити ультразвук."
"Nu vil jeg bare tage en lille omvej til nogle spørgsmål om implementeringen af nye teknologier i radiologiafdelingen. Jeg vil gerne høre, hvilke faser er involveret, når du gennemfører en ny teknologi eller værktøj inden for dit arbejdsområde?","Now , I 'll just take a little detour to some questions about the implementation of new technologies in the radiology department . I would like to hear , what stages are involved when implementing a new technology or tool within your area of work ?",
"Så, hvordan det virker, når de gennemfører visse ting?","So , how it work when they implement certain things ?","Так, як це відбувається, коли вони впроваджують певні речі?"
"Hvor lang tid går der, og hvor lang tid tager det at træffe beslutninger?","Yes , exactly . How long it takes , the decision-making processes are , and it takes for it to be properly introduced ?","Так, саме так. Скільки часу це займає, які процеси прийняття рішень, і що потрібно для того, щоб це було належним чином впроваджено?"
Er også involveret i sådanne ting?,Are also involved in such things ?,Чи ви також залучені до таких речей?
